"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"23","BLRO20_4.5",-0.543073107859125,-0.368152576889618,-2.22636242031618,-0.243809523809524,"Yes"
"24","BLRO20_5",-0.398197920732032,-0.441796839504222,-1.84354409768382,-0.386666666666667,"Yes"
"25","BLRO20_5.5",-0.474566429342837,-0.41562914277901,-1.76470964031618,-0.00888888888888895,"Yes"
"26","BLRO20_6",-0.385741995520429,-0.32560664846877,-1.32707589668382,-0.164444444444444,"Yes"
"27","BLRO20_6.5",-0.459321636482339,-0.223453585418166,-0.931577660316177,-0.475555555555555,"No"
"28","BLRO20_7",-0.383770425876967,-0.288507938851662,-1.23002476468382,0.331515151515152,"No"
"29","BLRO20_7.5",-0.617161380685699,0.150721160533818,-0.938268280316176,-0.103333333333333,"No"
"30","BLRO20_8",-0.404778778811539,0.0868057135858164,-0.833502265683824,-0.165238095238095,"No"
"31","BLRO20_8.5",-0.510708971727529,-0.108244158242158,-0.772251816316177,-0.586666666666666,"No"
"32","BLRO20_9",-0.207716448514404,0.213305456655254,-0.566021512683824,-0.911666666666667,"No"
"33","BLRO20_9.5",-0.427705687719666,0.43748916322529,-0.281788640316177,-0.632820512820513,"No"
"34","BULL21_0.5",-0.228834981220388,-0.617685665408338,-2.0529499375,1.29666666666667,"Yes"
"35","BULL21_1",-0.0567310832752462,-0.868869422396021,-2.1827809375,1.56333333333333,"Yes"
"36","BULL21_1.5",-0.0468167116355978,-0.850132222261443,-3.0420341375,1.54666666666667,"Yes"
"37","BULL21_10",-0.00301117589357617,-0.635158892200259,-0.7076870375,0.0109523809523809,"Yes"
"38","BULL21_10.5",-0.0585702160126166,-0.634159329277096,-0.6696115375,0.153809523809524,"Yes"
"39","BULL21_11",0.0415463886843861,-0.545112380920224,-0.4954962375,-0.123333333333333,"Yes"
"40","BULL21_11.5",0.0354050718274457,-0.459607182208815,-0.3133979375,-0.603333333333333,"Yes"
"41","BULL21_12",0.00651229828702565,-0.492351378977596,-0.2923135375,0.396666666666667,"Yes"
"42","BULL21_12.5",-0.0044701293258113,-0.363241299160443,-0.3314087375,0.83,"Yes"
"43","BULL21_13",0.0346266954694736,-0.279349853159541,-0.2622865375,0.576666666666667,"Yes"
"44","BULL21_14",0.0885135870721656,-0.277738554517678,-0.0611056375,-0.278333333333333,"No"
"45","BULL21_15",0.129808663847779,-0.57692960206707,-0.00105163749999998,-0.615833333333333,"No"
"46","BULL21_15.5",-0.0556170680913581,-0.757736866516095,-0.2563637375,-0.292222222222222,"No"
"47","BULL21_16",0.0382037353822605,-0.546837732944863,-0.1601947375,-0.143333333333333,"No"
"48","BULL21_16.5",0.0727317348831443,-0.638138284524855,-0.1392935375,-0.143333333333333,"No"
"49","BULL21_2",-0.104755529184257,-0.767468427092932,-2.0689291375,2.39666666666667,"Yes"
"50","BULL21_2.5",-0.00378161709501074,-0.643602455801564,-2.6377917375,2.29666666666667,"Yes"
"51","BULL21_23",0.30547051819814,-0.317994927570318,-0.0080579375,-0.143333333333333,"No"
"52","BULL21_26",-0.0180313826461612,-0.210254431905534,0.2671895625,-0.143333333333333,"No"
"53","BULL21_3",0.0111060843890799,-0.703344652924566,-2.6052310375,2.13,"Yes"
"54","BULL21_3.5",0.0132955149565256,-0.741117783352059,-2.2515601375,1.22166666666667,"Yes"
"55","BULL21_4",-0.0448611774126507,-0.70128604214144,-2.3855170375,1.33,"Yes"
"56","BULL21_4.5",-0.0270644797856478,-0.656474860978728,-2.2455565375,1.57166666666667,"Yes"
"57","BULL21_5",0.00616723122696056,-0.710237630620525,-2.1479821375,1.32166666666667,"Yes"
"58","BULL21_5.5",-0.0330320608590575,-0.706864954294513,-1.8423147375,1.24666666666667,"Yes"
"59","BULL21_6",-0.0487961847923969,-0.561609256645402,-1.4923926375,0.746666666666667,"Yes"
"60","BULL21_6.5",-0.0143683455445735,-0.628807518702393,-1.5611461375,0.776666666666667,"Yes"
"61","BULL21_7",-0.036466979989831,-0.585983891368889,-1.3282450375,0.716666666666667,"Yes"
"62","BULL21_7.5",0.0156060655896212,-0.634630456765362,-1.4901035375,0.421666666666667,"Yes"
"63","BULL21_8",-0.0266069103331557,-0.678519518742671,-1.3402558375,0.153809523809524,"Yes"
"64","BULL21_8.5",0.00660450390453841,-0.587425026038493,-1.5281263375,0.0716666666666667,"Yes"
"65","BULL21_9",-0.0125145318968495,-0.641594532814927,-1.1831145375,-0.174761904761905,"Yes"
"66","BULL21_9.5",-0.0220579452523444,-0.632575471121321,-1.0598455375,0.0466666666666667,"Yes"
