"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"3054","ZOTU-V7_15281","Eukaryota","Excavata","Discoba","Euglenozoa","Diplonemea","Diplonemida","Unassigned","Unassigned","Unassigned",NA
"3055","ZOTU-V7_15282","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Unassigned","Unassigned","heterotrophs"
"3056","ZOTU-V7_15283","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3057","ZOTU-V7_15284","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3058","ZOTU-V7_15286","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"3059","ZOTU-V7_15288","Eukaryota","TSAR","Stramenopiles","Gyrista","Coscinodiscophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Unassigned","phototrophs"
"3060","ZOTU-V7_15289","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3061","ZOTU-V7_15291","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"3062","ZOTU-V7_15292","Eukaryota","Obazoa","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX","Opisthokonta_XXXXX_sp.","heterotrophs"
"3063","ZOTU-V7_15296","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"3064","ZOTU-V7_15297","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"3065","ZOTU-V7_15299","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"3066","ZOTU-V7_153","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Plasmodiophorida_XX","Plasmodiophorida_XX_sp.","parasites"
"3067","ZOTU-V7_1530","Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Unassigned","Unassigned","heterotrophs"
"3068","ZOTU-V7_15303","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"3069","ZOTU-V7_15307","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Dichostereum","Dichostereum_pallescens","saprotrophs"
"3070","ZOTU-V7_15308","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Pseudodendromonadales","Pseudodendromonadales_X","Pseudodendromonadales_XX","Pseudodendromonadales_XX_sp.","heterotrophs"
"3071","ZOTU-V7_1531","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3072","ZOTU-V7_15316","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"3073","ZOTU-V7_15317","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3074","ZOTU-V7_1532","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Parietochloris","Unassigned","phototrophs"
"3075","ZOTU-V7_15324","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3076","ZOTU-V7_15325","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"3077","ZOTU-V7_15327","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"3078","ZOTU-V7_1533","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3079","ZOTU-V7_15333","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3080","ZOTU-V7_15334","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"3081","ZOTU-V7_15335","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Unassigned","Unassigned","heterotrophs"
"3082","ZOTU-V7_1534","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Variosea_X","Phalansteriidae","Phalansterium","Unassigned","heterotrophs"
"3083","ZOTU-V7_15340","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Hydrurales_Clade-II","Hydrurales_Clade-II_X","Hydrurales_Clade-II_X_sp.","phototrophs"
"3084","ZOTU-V7_15341","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"3085","ZOTU-V7_15343","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"3086","ZOTU-V7_15347","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"3087","ZOTU-V7_15350","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3088","ZOTU-V7_15351","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Unassigned","Unassigned","heterotrophs"
"3089","ZOTU-V7_15352","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Leptophrys","Leptophrys_vorax","heterotrophs"
"3090","ZOTU-V7_15354","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX","Litostomatea_XXX","Litostomatea_XXX_sp.","heterotrophs"
"3091","ZOTU-V7_15355","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Leptodiaptomus","Leptodiaptomus_moorei","heterotrophs"
"3092","ZOTU-V7_15356","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"3093","ZOTU-V7_15357","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Aphagea","Distigmidae","Distigma","Distigma_curvatum","heterotrophs"
"3094","ZOTU-V7_15358","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Dactylopodida","Paramoebidae","Korotnevella","Unassigned","heterotrophs"
"3095","ZOTU-V7_1536","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3096","ZOTU-V7_15361","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"3097","ZOTU-V7_15365","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Variosea_X","Phalansteriidae","Phalansterium","Unassigned","heterotrophs"
"3098","ZOTU-V7_15368","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"3099","ZOTU-V7_1537","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3100","ZOTU-V7_15370","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"3101","ZOTU-V7_15371","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Cymbellales","Gomphonemataceae","Encyonema","Unassigned","phototrophs"
"3102","ZOTU-V7_15372","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3103","ZOTU-V7_15373","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"3104","ZOTU-V7_15374","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3105","ZOTU-V7_1538","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariophyceae_X","Bacillariophyceae_XX","Bacillariophyceae_XXX","Bacillariophyceae_XXX_sp.","phototrophs"
"3106","ZOTU-V7_15381","Eukaryota","Cryptista","Cryptophyta","Cryptophyta_X","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Unassigned","Unassigned",NA
"3107","ZOTU-V7_15384","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3108","ZOTU-V7_15385","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"3109","ZOTU-V7_15387","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Prokinetoplastida","Ichthyobodonidae","Ichthyobodonidae_X","Ichthyobodonidae_X_sp.","heterotrophs"
"3110","ZOTU-V7_15389","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"3111","ZOTU-V7_1539","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"3112","ZOTU-V7_15390","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3113","ZOTU-V7_15391","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3114","ZOTU-V7_15395","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3115","ZOTU-V7_15397","Eukaryota","Obazoa","Opisthokonta","Metazoa","Craniata","Craniata_X","Mammalia","Homo","Homo_sapiens","heterotrophs"
"3116","ZOTU-V7_15398","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"3117","ZOTU-V7_1540","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3118","ZOTU-V7_15402","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3119","ZOTU-V7_15403","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3120","ZOTU-V7_15404","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Unassigned","Unassigned","Unassigned",NA
"3121","ZOTU-V7_15405","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3122","ZOTU-V7_15407","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3123","ZOTU-V7_1541","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3124","ZOTU-V7_15411","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Chironomus","Chironomus_tepperi","heterotrophs"
"3125","ZOTU-V7_15413","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3126","ZOTU-V7_15418","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"3127","ZOTU-V7_1542","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"3128","ZOTU-V7_15420","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Mucoromycotina_X","Absidia","Absidia_glauca","saprotrophs"
"3129","ZOTU-V7_15425","Eukaryota","TSAR","Alveolata","Ciliophora","Colpodea","Colpodea_X","Platyophryida","Platyophrya","Platyophrya_sp.","heterotrophs"
"3130","ZOTU-V7_15428","Eukaryota","Amoebozoa","Discosea","Discosea_X","Centramoebia","Acanthopodida","Acanthamoebidae","Acanthamoeba","Acanthamoeba_sp.","heterotrophs"
"3131","ZOTU-V7_15429","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"3132","ZOTU-V7_1543","Eukaryota","TSAR","Stramenopiles","Bigyra","Opalozoa","Opalozoa_X","MAST-12","MAST-12C","MAST-12C_sp.","heterotrophs"
"3133","ZOTU-V7_15432","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"3134","ZOTU-V7_15437","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_Cluster-I","Chrysophyceae_Cluster-I_X","Chrysophyceae_Cluster-I_XX","Chrysophyceae_Cluster-I_XX_sp.","phototrophs"
"3135","ZOTU-V7_15439","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Unassigned","Unassigned","parasites"
"3136","ZOTU-V7_1544","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Hydrurales_Clade-II","Hydrurales_Clade-II_X","Hydrurales_Clade-II_X_sp.","phototrophs"
"3137","ZOTU-V7_15443","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3138","ZOTU-V7_15444","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Heterolobosea_X","Creneidae","Creneis","Creneis_carolina","heterotrophs"
"3139","ZOTU-V7_15446","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3140","ZOTU-V7_15447","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Leotiomycetes_X","Leotiomycetes_X_sp.","heterotrophs"
"3141","ZOTU-V7_15449","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Hartmannellidae","Saccamoeba","Saccamoeba_sp.","heterotrophs"
"3142","ZOTU-V7_15452","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Suessiaceae_X","Suessiaceae_X_sp.",NA
"3143","ZOTU-V7_15455","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Rhogostoma-lineage","Rhogostoma-lineage_X","Rhogostoma-lineage_X_sp.",NA
"3144","ZOTU-V7_15457","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Unassigned","Unassigned","Unassigned","phototrophs"
"3145","ZOTU-V7_15459","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Helmichia","Helmichia_lacustris","parasites"
"3146","ZOTU-V7_1546","Eukaryota","TSAR","Stramenopiles","Gyrista","Bolidophyceae","Parmales","Parmales_X","Parmales_XX","Parmales_XX_sp.","phototrophs"
"3147","ZOTU-V7_15460","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3148","ZOTU-V7_15461","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Pseudodendromonadales","Pseudodendromonadales_X","Unassigned","Unassigned","heterotrophs"
"3149","ZOTU-V7_15462","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3150","ZOTU-V7_15464","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3151","ZOTU-V7_15469","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Spizellomycetales","Spizellomycetales_X","Spizellomycetales_XX","Spizellomycetales_XX_sp.","saprotrophs/parasites"
"3152","ZOTU-V7_1547","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"3153","ZOTU-V7_15470","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3154","ZOTU-V7_15472","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"3155","ZOTU-V7_15473","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"3156","ZOTU-V7_15476","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3157","ZOTU-V7_15477","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp.","heterotrophs"
"3158","ZOTU-V7_15478","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlorococcum","Chlorococcum_sp.","phototrophs"
"3159","ZOTU-V7_15479","Eukaryota","Obazoa","Opisthokonta","Metazoa","Tardigrada","Tardigrada_X","Tardigrada_XX","Unassigned","Unassigned","heterotrophs"
"3160","ZOTU-V7_1548","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3161","ZOTU-V7_15482","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"3162","ZOTU-V7_15485","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"3163","ZOTU-V7_15486","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"3164","ZOTU-V7_15487","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Vermamoebidae","Hartmannella","Hartmannella_vermiformis","heterotrophs"
"3165","ZOTU-V7_15488","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"3166","ZOTU-V7_1549","Eukaryota","TSAR","Stramenopiles","Gyrista","Bolidophyceae","Parmales","Parmales_env_2","Parmales_env_2_X","Parmales_env_2_X_sp.","phototrophs"
"3167","ZOTU-V7_15490","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3168","ZOTU-V7_15491","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Microsporidium","Microsporidium_sp.","parasites"
"3169","ZOTU-V7_15492","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Oligotrichida","Unassigned","Unassigned","Unassigned","heterotrophs"
"3170","ZOTU-V7_15493","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Pansomonadida","Pansomonadida_X","Pansomonadida_XX","Pansomonadida_XX_sp.","heterotrophs"
"3171","ZOTU-V7_15494","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"3172","ZOTU-V7_15495","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Prokinetoplastida","Ichthyobodonidae","Ichthyobodonidae_PRO1","Ichthyobodonidae_PRO1_sp.","heterotrophs"
"3173","ZOTU-V7_15496","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"3174","ZOTU-V7_15497","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3175","ZOTU-V7_15499","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3176","ZOTU-V7_155","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"3177","ZOTU-V7_1550","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"3178","ZOTU-V7_15500","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_XX","Chrysophyceae_XXX","Chrysophyceae_XXX_sp.","phototrophs"
"3179","ZOTU-V7_15502","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"3180","ZOTU-V7_15505","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
