"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"4685","ZOTU-V9_31221","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"4686","ZOTU-V9_3123","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymariidae_X","Lacrymariidae_X_sp.","heterotrophs"
"4687","ZOTU-V9_31247","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Leidyana2","Unassigned","parasites"
"4688","ZOTU-V9_31249","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"4689","ZOTU-V9_31254","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4690","ZOTU-V9_31258","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4691","ZOTU-V9_31264","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"4692","ZOTU-V9_31286","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces","Unassigned","heterotrophs"
"4693","ZOTU-V9_31288","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas","Rhynchomonas_sp.","heterotrophs"
"4694","ZOTU-V9_31289","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4695","ZOTU-V9_31293","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_sp.","phototrophs"
"4696","ZOTU-V9_31297","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Sey055-lineage","Sey055-lineage_X","Sey055-lineage_X_sp.","heterotrophs"
"4697","ZOTU-V9_31298","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Orbimyces","Orbimyces_spectabilis","heterotrophs"
"4698","ZOTU-V9_31302","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4699","ZOTU-V9_31303","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Unassigned","Unassigned","heterotrophs"
"4700","ZOTU-V9_31317","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"4701","ZOTU-V9_31318","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_I","Neovahlkampfiidae","Neovahlkampfia","Neovahlkampfia_nana","heterotrophs"
"4702","ZOTU-V9_31319","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Borokales","Borokaceae","Borokaceae_X","Borokaceae_X_sp.","heterotrophs"
"4703","ZOTU-V9_31323","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"4704","ZOTU-V9_31331","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"4705","ZOTU-V9_31337","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4706","ZOTU-V9_31342","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4707","ZOTU-V9_31345","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatia","Tetrahymenida","Tetrahymena","Tetrahymena_canadensis","parasites"
"4708","ZOTU-V9_31346","Eukaryota","TSAR","Alveolata","Dinoflagellata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4709","ZOTU-V9_31348","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4710","ZOTU-V9_31351","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"4711","ZOTU-V9_31354","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida","Candida_laureliae","pathotrophs/saprotrophs/symbiotrophs"
"4712","ZOTU-V9_31355","Eukaryota","Archaeplastida","Rhodophyta","Rhodophyta_X","Bangiophyceae","Cyanidiales","Cyanidiales_X","Cyanidiales_XX","Cyanidiales_XX_sp.","phototrophs"
"4713","ZOTU-V9_31377","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4714","ZOTU-V9_31386","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"4715","ZOTU-V9_31391","Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Thalassiosirales","Unassigned","Unassigned","Unassigned","phototrophs"
"4716","ZOTU-V9_31399","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Fractovitellida","Acramoebidae","Unassigned","Unassigned","heterotrophs"
"4717","ZOTU-V9_31409","Eukaryota","TSAR","Rhizaria","Rhizaria_X","Rhizaria_XX","Aquavolonida","Aquavolonida_X","Aquavolon","Aquavolon_dientrani","heterotrophs"
"4718","ZOTU-V9_31410","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4719","ZOTU-V9_31413","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp.","heterotrophs"
"4720","ZOTU-V9_31414","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4721","ZOTU-V9_31419","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Unassigned","Unassigned","Unassigned","heterotrophs"
"4722","ZOTU-V9_31433","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Unassigned","Unassigned","Unassigned","heterotrophs"
"4723","ZOTU-V9_31438","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4724","ZOTU-V9_31441","Eukaryota","Excavata","Discoba","Euglenozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4725","ZOTU-V9_31446","Eukaryota","TSAR","Stramenopiles","Bigyra","Opalozoa","Opalozoa_X","MAST-12","MAST-12C","MAST-12C_sp.","heterotrophs"
"4726","ZOTU-V9_3145","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Unassigned","Unassigned","Unassigned","phototrophs"
"4727","ZOTU-V9_31455","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4728","ZOTU-V9_31456","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"4729","ZOTU-V9_31460","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida","Candida_mesenterica","pathotrophs/saprotrophs/symbiotrophs"
"4730","ZOTU-V9_31464","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei","phototrophs"
"4731","ZOTU-V9_31466","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"4732","ZOTU-V9_3147","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"4733","ZOTU-V9_31484","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4734","ZOTU-V9_3149","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"4735","ZOTU-V9_31492","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4736","ZOTU-V9_31495","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"4737","ZOTU-V9_31497","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"4738","ZOTU-V9_315","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4739","ZOTU-V9_31501","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"4740","ZOTU-V9_3151","Eukaryota","TSAR","Stramenopiles","Bigyra","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4741","ZOTU-V9_31510","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4742","ZOTU-V9_31518","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysosaccales","Chrysosaccaceae","Unassigned","Unassigned","phototrophs"
"4743","ZOTU-V9_31531","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"4744","ZOTU-V9_31537","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Unassigned","Unassigned","heterotrophs"
"4745","ZOTU-V9_31555","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4746","ZOTU-V9_31557","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Syncystis","Syncystis_mirabilis","parasites"
"4747","ZOTU-V9_31564","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Trinematidae","Trinematidae_X","Trinematidae_X_sp.","heterotrophs"
"4748","ZOTU-V9_31568","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas_rotunda","heterotrophs"
"4749","ZOTU-V9_31570","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4750","ZOTU-V9_31585","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Pansomonadida","Pansomonadida_X","Pansomonadida_XX","Pansomonadida_XX_sp.","heterotrophs"
"4751","ZOTU-V9_31589","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Myxogastria_Fuscisporidia","Physarida","Didymiidae","Protophysarum","Protophysarum_sp.","heterotrophs"
"4752","ZOTU-V9_31593","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Cercomonadidae","Cercomonas","Unassigned","heterotrophs"
"4753","ZOTU-V9_31594","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Charophyceae","Charophyceae_X","Charophyceae_XX","Nitella","Unassigned","phototrophs"
"4754","ZOTU-V9_31598","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Unassigned","Unassigned","Unassigned","phototrophs"
"4755","ZOTU-V9_31599","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Unassigned","Unassigned","Unassigned","Unassigned","parasites"
"4756","ZOTU-V9_31600","Eukaryota","TSAR","Rhizaria","Cercozoa","Sainouroidea","Sainouroidea_X","Guttulinopsidae","Unassigned","Unassigned",NA
"4757","ZOTU-V9_31605","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"4758","ZOTU-V9_31618","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Unassigned","Unassigned","Unassigned","heterotrophs"
"4759","ZOTU-V9_31620","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"4760","ZOTU-V9_31621","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4761","ZOTU-V9_31632","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4762","ZOTU-V9_3164","Eukaryota","TSAR","Stramenopiles","Bigyra","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4763","ZOTU-V9_31640","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"4764","ZOTU-V9_31644","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"4765","ZOTU-V9_31649","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"4766","ZOTU-V9_3165","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4767","ZOTU-V9_31656","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Myxogastria_Fuscisporidia","Stemonitida","Stemonitidae","Lamproderma","Lamproderma_sauteri","heterotrophs"
"4768","ZOTU-V9_31658","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Spongospora","Unassigned","parasites"
"4769","ZOTU-V9_31663","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo","Bodo_sp.","heterotrophs"
"4770","ZOTU-V9_31664","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Kinetoplastea_X","Kinetoplastea_XX","Kinetoplastea_XX_MET8","Kinetoplastea_XX_MET8_sp.","heterotrophs"
"4771","ZOTU-V9_31669","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4772","ZOTU-V9_31670","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4773","ZOTU-V9_31672","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Unassigned","Unassigned","heterotrophs"
"4774","ZOTU-V9_31674","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4775","ZOTU-V9_31685","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"4776","ZOTU-V9_31688","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"4777","ZOTU-V9_3169","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Leptophryidae_X","Leptophryidae_X_sp.","heterotrophs"
"4778","ZOTU-V9_31691","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4779","ZOTU-V9_31692","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Labyrinthulaceae","Unassigned","Unassigned","heterotrophs"
"4780","ZOTU-V9_31694","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"4781","ZOTU-V9_31698","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4782","ZOTU-V9_3170","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4783","ZOTU-V9_31706","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4784","ZOTU-V9_31708","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"4785","ZOTU-V9_31711","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4786","ZOTU-V9_31712","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"4787","ZOTU-V9_31713","Eukaryota","Obazoa","Apusomonada","Apusomonada_X","Apusomonadidae","Apusomonadidae_Group-1","Apusomonadidae_Group-1_X","Amastigomonas","Amastigomonas_mutabilis","heterotrophs"
"4788","ZOTU-V9_31722","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4789","ZOTU-V9_31727","Eukaryota","TSAR","Alveolata","Chrompodellids","Colpodellidea","Colpodellida","Unassigned","Unassigned","Unassigned",NA
"4790","ZOTU-V9_31734","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4791","ZOTU-V9_31735","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Dermamoebida","Mayorellidae","Mayorella","Mayorella_sp.","heterotrophs"
"4792","ZOTU-V9_31751","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4793","ZOTU-V9_31760","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Jirovecia","Jirovecia_sinensis","parasites"
"4794","ZOTU-V9_31761","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"4795","ZOTU-V9_31770","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4796","ZOTU-V9_31777","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_I","Neovahlkampfiidae","Neovahlkampfia","Neovahlkampfia_nana","heterotrophs"
"4797","ZOTU-V9_31778","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_sp.","heterotrophs"
"4798","ZOTU-V9_3178","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4799","ZOTU-V9_31780","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Unassigned","Unassigned","heterotrophs"
"4800","ZOTU-V9_31782","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"4801","ZOTU-V9_31786","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_sp.","heterotrophs"
"4802","ZOTU-V9_31797","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"4803","ZOTU-V9_3180","Eukaryota","TSAR","Alveolata","Ciliophora","Armophorea","Armophorea_X","Metopidae","Metopus_1","Metopus_es","heterotrophs"
"4804","ZOTU-V9_31802","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"4805","ZOTU-V9_31806","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"4806","ZOTU-V9_31808","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4807","ZOTU-V9_31810","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Unassigned","Unassigned","heterotrophs"
"4808","ZOTU-V9_31821","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Trepomonas","Unassigned","heterotrophs"
"4809","ZOTU-V9_31832","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4810","ZOTU-V9_31844","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum","pathotrophs"
"4811","ZOTU-V9_31845","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"4812","ZOTU-V9_3186","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"4813","ZOTU-V9_31864","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4814","ZOTU-V9_31868","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Glissomonadida_X","Glissomonadida_XX","Glissomonadida_XX_sp.","heterotrophs"
"4815","ZOTU-V9_31869","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"4816","ZOTU-V9_31874","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"4817","ZOTU-V9_31888","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Unassigned","Unassigned","heterotrophs"
"4818","ZOTU-V9_31897","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Diplophrydaceae","Diplophrys","Diplophrys_sp.","heterotrophs"
