"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"287","LOST20_17",0.0736767081078829,0.00580081358908097,-0.210334777554279,0.203333333333333,"No"
"288","LOST20_17.5",0.308531179985877,0.0174215528947553,-0.203695902445721,0.0811111111111111,"No"
"289","LOST20_18",0.473574520539235,-0.0183712201073924,-0.154722117554279,0.0811111111111111,"No"
"290","LOST20_18.5",0.26075170831055,0.00234738499545424,-0.249567102445722,0.0811111111111111,"No"
"291","LOST20_19",0.097029438812024,0.00570661219468622,-0.153625417554279,0.0811111111111111,"No"
"292","LOST20_2",-0.0798002419651899,-0.496436117219935,-1.80115794755428,1.20333333333333,"Yes"
"293","LOST20_2.5",0.203439662004095,-0.524847133478885,-1.45318750244572,1.57,"Yes"
"294","LOST20_20",0.252540645476711,-0.071176813797803,-0.167573447554278,0.0811111111111111,"No"
"295","LOST20_20.5",0.375766579715893,0.031023370731887,-0.0222055024457215,0.0811111111111111,"No"
"296","LOST20_21",0.0651372079927596,-0.00837447326666151,0.0222055024457215,0.0811111111111111,"No"
"297","LOST20_21.5",0.243076363479152,0.0649560323307062,-0.0830347024457216,0.0811111111111111,"No"
"298","LOST20_22",0.0532984525525418,0.0227511031017871,-0.148610507554279,0.0811111111111111,"No"
"299","LOST20_22.5",0.312545100823822,-0.0267728500769336,-0.129903102445722,0.0811111111111111,"No"
"300","LOST20_23",0.0731712826310321,0.0195437519312039,-0.276086927554279,0.0811111111111111,"No"
"301","LOST20_23.5",0.360776941885801,0.00712367655986829,-0.0820375024457216,0.0811111111111111,"No"
"302","LOST20_24",0.114862055923587,0.0160560234383225,0.0142195324457215,0.0811111111111111,"No"
"303","LOST20_24.5",0.358727067357267,0.0306987510347048,-0.0910123024457214,0.0811111111111111,"No"
"304","LOST20_25",0.380998993215066,-0.0275589621667302,-0.136945607554279,0.0811111111111111,"No"
